id,ad,tur,kategori,enlem,boylam,rakim_m,il_plaka
10876296,Ada Tepesi,Tepe,DAG_VE_TEPE,38.12056,30.02306,948,03
12511494,Kale Tepesi,Dağ,DAG_VE_TEPE,39.83283,32.19518,948,68
12545540,Hanaraş Tepesi,Tepe,DAG_VE_TEPE,37.86024,41.87724,948,74
12545591,Grehür Tepesi,Tepe,DAG_VE_TEPE,37.87066,41.99373,948,74
12562678,Tesbihli Tepe,Tepe,DAG_VE_TEPE,36.35011,33.44593,948,32
309658,Karakok Dağı,Dağ,DAG_VE_TEPE,39.46667,32.16667,947,68
324714,Akgöl,Göl,SU_KUTLESI,38.31556,33.41984,947,75
7691166,Zünnav Gölü,Göl,SU_KUTLESI,40.44828,37.27267,947,60
9644971,Köprü Deresi,Nehir / Akarsu,SU_KUTLESI,37.50927,42.04407,947,80
10308622,Ballık Tepesi,Dağ,DAG_VE_TEPE,40.43689,35.03304,947,19
10800520,Kızılcaoluk Yaylası,Yayla / Plato,YAYLA_VE_OVA,41.57584,35.13674,947,57
10875689,Güleş Dağı,Dağ,DAG_VE_TEPE,37.20829,34.92923,947,81
12517519,Dağdağanlı Tepe,Tepe,DAG_VE_TEPE,39.78548,32.54348,947,68
13178155,Kargıcaktaşı Tepesi,Dağ,DAG_VE_TEPE,36.66899,32.06155,947,07
313970,Çal Tepe,Dağ,DAG_VE_TEPE,39.63639,31.089,946,26
314071,Gölhisar Gölü,Göl,SU_KUTLESI,37.11468,29.59981,946,15
319161,Çavdır Çayı,Nehir / Akarsu,SU_KUTLESI,37.16667,29.55,946,15
440284,Sakağ Tepesi,Dağ,DAG_VE_TEPE,37.77139,41.45667,946,76
743463,Keremali Tepe,Dağ,DAG_VE_TEPE,40.6473,30.77125,946,54
746542,Göynük Dağı,Dağ,DAG_VE_TEPE,41.82977,33.16583,946,37
749006,Çit Deresi,Nehir / Akarsu,SU_KUTLESI,40.55156,39.29622,946,69
10249107,Fısırık Deresi,Nehir / Akarsu,SU_KUTLESI,40.62267,41.19127,946,25
10861526,Top Tepe,Tepe,DAG_VE_TEPE,39.68619,30.55827,946,26
10861616,Elmalı Deresi,Nehir / Akarsu,SU_KUTLESI,39.74489,31.71547,946,26
10875682,Köpüklü Dere,Nehir / Akarsu,SU_KUTLESI,37.55929,35.14988,946,81
10920841,Yeni Yayla,Yayla / Plato,YAYLA_VE_OVA,38.66325,32.97617,946,71
12517544,Köyaltı Deresi,Nehir / Akarsu,SU_KUTLESI,39.8017,32.54094,946,68
12552516,Tekesivisi Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,36.18848,33.02868,946,32
12552628,Katırkepenği Tepesi,Dağ,DAG_VE_TEPE,36.24547,33.0607,946,32
13486366,Karadağ,Dağ,DAG_VE_TEPE,36.99427,31.79993,946,07
311898,Horzum Çayı,Nehir / Akarsu,SU_KUTLESI,37.16667,29.56667,945,15
320937,Boğazyurt Deresi,Nehir / Akarsu,SU_KUTLESI,37.15,31.45,945,07
10861528,Aktaş Tepesi,Tepe,DAG_VE_TEPE,39.64425,30.17332,945,26
10920069,Topalmemik Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.98879,31.68534,945,71
10920292,Totooğlu Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.91051,31.86758,945,71
10934520,Dikmen Tepesi,Tepe,DAG_VE_TEPE,40.28346,35.82167,945,60
12533196,Avzemi Tepesi,Dağ,DAG_VE_TEPE,37.9321,41.7746,945,72
12545506,Deryabeyvi Tepesi,Tepe,DAG_VE_TEPE,37.77316,41.95,945,74
12545519,Seredibana Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,37.77196,41.95472,945,74
13096659,Boğazini Deresi,Nehir / Akarsu,SU_KUTLESI,36.73836,32.77924,945,78
13260552,Kirse Gediği,Dağ Geçidi,DAG_VE_TEPE,36.59649,31.99439,945,07
300680,Sıraca Dağı,Dağ,DAG_VE_TEPE,36.28333,33.31667,944,32
303821,Nih Çayı,Nehir / Akarsu,SU_KUTLESI,39.3515,38.17395,944,58
306893,Koca Tepe,Dağ,DAG_VE_TEPE,38.53333,29.18333,944,64
321083,Bingeçit Deresi,Nehir / Akarsu,SU_KUTLESI,37.05,30.25,944,07
441197,Gerraguli Tepesi,Dağ,DAG_VE_TEPE,37.63528,41.01417,944,72
10316216,Söğütsuyu Deresi,Nehir / Akarsu,SU_KUTLESI,37.88039,42.30825,944,74
11023213,Yukarıkuşlu Deresi,Nehir / Akarsu,SU_KUTLESI,39.30679,38.24549,944,58
12675827,Akkaya Tepesi,Tepe,DAG_VE_TEPE,36.40266,32.4662,944,07
13178181,Çullu Tepesi,Tepe,DAG_VE_TEPE,36.64634,32.00632,944,07
440946,Tahtegore Tepesi,Dağ,DAG_VE_TEPE,37.59139,40.54528,943,21
441964,Kurra Tepe,Dağ,DAG_VE_TEPE,37.32611,41.25111,943,72
442037,Bekçiler Tepe,Dağ,DAG_VE_TEPE,37.28586,41.67816,943,80
739379,Sorgun Deresi,Nehir / Akarsu,SU_KUTLESI,40.38602,32.38352,943,68
748666,Danasapağı Tepesi,Tepe,DAG_VE_TEPE,40.85,31.56667,943,14
12516367,Kuş Tepesi,Tepe,DAG_VE_TEPE,39.90436,32.56353,943,68
12516369,Kuzuyatağı Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,39.90774,32.56423,943,68
321654,Behrancı Deresi,Nehir / Akarsu,SU_KUTLESI,37.56779,42.61667,942,80
437678,Kurt Tepesi,Dağ,DAG_VE_TEPE,36.4275,36.18667,942,31
10350956,Akkaya Dağı,Dağ,DAG_VE_TEPE,39.34724,28.31293,942,10
13178088,Kuruçaybaşı Tepesi,Dağ,DAG_VE_TEPE,36.62783,32.06655,942,07
301915,Sandal Deresi,Nehir / Akarsu,SU_KUTLESI,39.1,28.18333,941,10
317138,Demir Tepe,Dağ,DAG_VE_TEPE,38.56667,29.55,941,64
320662,Boz Dağ,Sıradağlar,DAG_VE_TEPE,37.48333,37.53333,941,46
10015347,Kovalıboğaz Deresi,Nehir / Akarsu,SU_KUTLESI,39.08418,29.10855,941,43
10861996,Tiftiktarlası Tepesi,Tepe,DAG_VE_TEPE,39.19762,31.95576,941,68
12506508,Devekayası Tepesi,Tepe,DAG_VE_TEPE,39.951,32.44372,941,68
12516341,Akpınar Tepesi,Tepe,DAG_VE_TEPE,39.89433,32.56798,941,68
13252420,Sivri Tepe,Tepe,DAG_VE_TEPE,36.70854,31.87057,941,07
298439,Uluçay,Nehir / Akarsu,SU_KUTLESI,38.6844,38.15406,940,44
304208,Deliktaş Deresi,Nehir / Akarsu,SU_KUTLESI,39.34928,38.1988,940,58
315073,Yukarı Eynif Ovası,Ova,YAYLA_VE_OVA,37.13087,31.45754,940,07
321332,Beşparmak Dağları,Sıradağlar,DAG_VE_TEPE,37.46702,27.76844,940,48
437703,Sümberinin Karlık Tepeleri,Sıradağlar,DAG_VE_TEPE,36.3675,36.06222,940,31
438782,Besrabuluze Deresi,Nehir / Akarsu,SU_KUTLESI,37.56559,42.61703,940,80
865791,Fakılar Geçidi,Dağ Geçidi,DAG_VE_TEPE,40.74444,31.86111,940,14
6611142,Aşıran Dere,Nehir / Akarsu,SU_KUTLESI,38.73472,40.20667,940,23
6686627,Kavaklı Deresi,Nehir / Akarsu,SU_KUTLESI,39.91252,32.9501,940,68
10007062,Mollaahmet Deresi,Nehir / Akarsu,SU_KUTLESI,40.08377,43.69717,940,88
10894774,Alışır Deresi,Nehir / Akarsu,SU_KUTLESI,39.01944,31.42981,940,03
11192672,Çerkezağıl Deresi,Nehir / Akarsu,SU_KUTLESI,39.9865,43.86859,940,88
12403357,Berbeste Deresi,Nehir / Akarsu,SU_KUTLESI,37.45596,40.86453,940,72
12403358,Arafe Deresi,Nehir / Akarsu,SU_KUTLESI,37.45669,40.86612,940,72
12502278,Geyikavlusu Tepesi,Tepe,DAG_VE_TEPE,39.91066,32.24471,940,68
12521063,Hasan Kaleli Çiftliği,Tepe,DAG_VE_TEPE,39.85853,32.67782,940,68
12532791,Küp Tepesi,Tepe,DAG_VE_TEPE,37.96092,41.93678,940,74
13058282,Çıngırdak Gediği,Dağ Geçidi,DAG_VE_TEPE,36.061,32.72369,940,32
13135036,Köprü Deresi,Nehir / Akarsu,SU_KUTLESI,36.59812,32.73945,940,78
13260620,Bilâdancıgöz Tepesi,Dağ,DAG_VE_TEPE,36.65163,31.98473,940,07
305173,Kuyu Tepesi,Dağ,DAG_VE_TEPE,37.25472,41.36833,939,72
307528,Kırmızı Dağ,Dağ,DAG_VE_TEPE,38.26667,40.86667,939,21
314916,Firenkdağı Dağı,Dağ,DAG_VE_TEPE,37.08333,28.3,939,48
323668,Karaağaç Deresi,Nehir / Akarsu,SU_KUTLESI,39.3431,38.3133,939,58
437487,Ardıçlı Tepe,Tepe,DAG_VE_TEPE,36.93361,37.14111,939,83
441193,Esen Tepe,Dağ,DAG_VE_TEPE,37.59778,40.66694,939,72
447231,Belpinar Geçidi,Dağ Geçidi,DAG_VE_TEPE,36.41345,29.50501,939,07
738279,Uzunçam Tepesi,Dağ,DAG_VE_TEPE,41.16667,32.2,939,89
13216162,Karalharmanı Tepesi,Dağ,DAG_VE_TEPE,36.59301,32.18711,939,07
13260626,Pınarlı Tepe,Dağ,DAG_VE_TEPE,36.65282,31.96707,939,07
314639,Gençali Ovası,Ova,YAYLA_VE_OVA,38.18455,30.71122,938,33
865798,Hacıiayaz Geçidi,Dağ Geçidi,DAG_VE_TEPE,40.43528,30.87139,938,14
10902394,Şepgen Dere,Nehir / Akarsu,SU_KUTLESI,38.28812,39.49171,938,76
12502269,Kapısız Tepesi,Tepe,DAG_VE_TEPE,39.90176,32.17573,938,68
12516398,Gücüğünkafa Tepesi,Tepe,DAG_VE_TEPE,39.91121,32.5969,938,68
12570686,Sivrikaya Tepesi,Dağ,DAG_VE_TEPE,36.28778,33.60793,938,32
12649892,Armutçatağı Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,36.32147,32.76856,938,32
298821,Turfal Dağları,Sıradağlar,DAG_VE_TEPE,39.85425,28.39236,937,16
300160,Sulu Dere,Nehir / Akarsu,SU_KUTLESI,37.9,30.63333,937,33
315501,Adürük Çayı,Nehir / Akarsu,SU_KUTLESI,38.73846,40.22597,937,23
320903,Bolluk Gölü,Göl,SU_KUTLESI,38.52611,32.92694,937,71
10014920,Kayabaşı Deresi,Nehir / Akarsu,SU_KUTLESI,40.14793,38.52037,937,58
10154627,İğdir Geçidi,Dağ Geçidi,DAG_VE_TEPE,38.40478,29.72236,937,20
10309092,Sulu Dere,Nehir / Akarsu,SU_KUTLESI,40.15087,34.84361,937,19
10715335,Toplu Tepe,Tepe,DAG_VE_TEPE,41.63691,33.07006,937,37
10919164,Hacıosman Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.85509,32.1177,937,71
10926708,Öteyüzözü Deresi,Nehir / Akarsu,SU_KUTLESI,38.88107,34.17967,937,75
11022807,Soğuksu Deresi,Nehir / Akarsu,SU_KUTLESI,39.06852,38.48426,937,44
12503478,Çamlı Tepe,Tepe,DAG_VE_TEPE,39.89969,32.26923,937,68
13486431,Kıblegediği Tepesi,Dağ,DAG_VE_TEPE,36.91487,31.7545,937,07
13486435,Ortaalan Tepesi,Dağ,DAG_VE_TEPE,36.90855,31.75222,937,07
308895,Kaşmer Dağı,Dağ,DAG_VE_TEPE,37.23283,38.69581,936,63
440951,Kırama Tepeleri,Sıradağlar,DAG_VE_TEPE,37.60528,40.61333,936,21
441653,Girdeşeyrani Tepesi,Dağ,DAG_VE_TEPE,37.38794,41.53295,936,72
738970,Tavak Tepesi,Dağ,DAG_VE_TEPE,41.01667,31.56667,936,93
10796569,Aydemir Tepesi,Tepe,DAG_VE_TEPE,39.86252,30.17807,936,11
10926659,Karasu Çayı,Nehir / Akarsu,SU_KUTLESI,38.42858,33.85424,936,75
315765,Eleksu,Nehir / Akarsu,SU_KUTLESI,38.26667,30.91667,935,33
319615,Çamlıca Tepesi,Dağ,DAG_VE_TEPE,39.06604,27.60293,935,45
437646,Körmenlik Deresi,Nehir / Akarsu,SU_KUTLESI,36.64778,36.33556,935,31
437838,Cebeynem Deresi,Nehir / Akarsu,SU_KUTLESI,36.64722,36.33611,935,31
441318,Razinebi Tepesi,Tepe,DAG_VE_TEPE,37.61111,41.23028,935,76
10354316,Kümbet Dere,Nehir / Akarsu,SU_KUTLESI,38.88929,39.89374,935,23
10894954,İçbağ Deresi,Nehir / Akarsu,SU_KUTLESI,38.93502,31.58475,935,03
11963781,Kuğulu Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,39.90226,32.86023,935,68
12506453,Aslankayası Tepesi,Tepe,DAG_VE_TEPE,39.99026,32.42709,935,68
10436469,Gelisivri Deresi,Nehir / Akarsu,SU_KUTLESI,38.04345,42.2938,934,00
10641863,Gölcükbeli Geçidi,Dağ Geçidi,DAG_VE_TEPE,37.03785,30.25191,934,07
10897002,Levenge Tepesi,Dağ,DAG_VE_TEPE,38.76575,38.50382,934,76
10920843,Karatepe Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.69031,32.98519,934,71
12517629,Büyükyalcı Tepesi,Tepe,DAG_VE_TEPE,39.78517,32.53188,934,68
12533191,Çalako Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,37.94651,41.7596,934,72
302785,Pazarözü Deresi,Nehir / Akarsu,SU_KUTLESI,38.8781,32.97561,933,71
315544,Eraslan Deresi,Nehir / Akarsu,SU_KUTLESI,38.7319,34.89766,933,50
322880,Yudamid Deresi,Nehir / Akarsu,SU_KUTLESI,37.61667,30.15,933,15
325348,Ada Tepesi,Dağ,DAG_VE_TEPE,39.83333,32.36667,933,68
441603,Açe Dere,Nehir / Akarsu,SU_KUTLESI,37.55111,41.74167,933,72
10894953,Balık Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.99653,31.64462,933,03
12517503,Kargabedir Tepesi,Tepe,DAG_VE_TEPE,39.77103,32.50242,933,68
12517574,Ardözü Deresi,Nehir / Akarsu,SU_KUTLESI,39.77438,32.50178,933,68
12532729,Sito Pınarı,Nehir / Akarsu,SU_KUTLESI,37.91296,41.87745,933,74
13241849,Zeytinbelen Tepesi,Dağ,DAG_VE_TEPE,36.60353,32.01906,933,07
303639,Ohi Deresi,Nehir / Akarsu,SU_KUTLESI,39.01667,39.9,932,23
307603,Kırkgeçit Deresi,Nehir / Akarsu,SU_KUTLESI,37.5247,34.81928,932,73
318964,Çedirge Dağı,Dağ,DAG_VE_TEPE,37.75,37.95,932,02
437461,Karadağ,Tepe,DAG_VE_TEPE,36.95972,37.24167,932,83
440945,Alimağarası Tepesi,Dağ,DAG_VE_TEPE,37.57806,40.51861,932,72
441602,Givre Dere,Nehir / Akarsu,SU_KUTLESI,37.55056,41.74278,932,72
744065,Kara Tepe,Dağ,DAG_VE_TEPE,40.8,37.45,932,52
6611518,İncili Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,38.28361,40.57444,932,21
9985756,Spil Dağı Milli Parkı,Milli Park / Tabiat Parkı,ORMAN_VE_KORUMA_ALANI,38.56988,27.4314,932,45
10249119,Davalı Dere,Nehir / Akarsu,SU_KUTLESI,40.66109,41.2396,932,25
10309096,Büyüköz Çayı,Nehir / Akarsu,SU_KUTLESI,40.14282,34.91519,932,19
10631876,Yassıtaş Deresi,Nehir / Akarsu,SU_KUTLESI,36.79462,34.29745,932,32
10632240,Kızılali Dağı,Dağ,DAG_VE_TEPE,36.41584,33.56351,932,32
10867286,Keklik Taşı,Kaya / Kayalık Alan,DAG_VE_TEPE,36.53754,32.13171,932,07
12516314,Karaağaç Tepesi,Tepe,DAG_VE_TEPE,39.91556,32.58155,932,68
12545560,Gekinübeterya Tepesi,Tepe,DAG_VE_TEPE,37.83625,41.93042,932,74
13370329,Kömürlük Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,36.87665,31.65641,932,07
307240,Akdurak Tepe,Tepe,DAG_VE_TEPE,37.47861,37.90746,931,83
745831,Harri Tepesi,Tepe,DAG_VE_TEPE,40.51667,33.86667,931,82
747923,Göldağı Tepesi,Dağ,DAG_VE_TEPE,41.81721,34.90282,931,57
6611906,Şerefli Sulama Göleti,Baraj Gölü / Rezervuar,SU_KUTLESI,37.53972,40.04528,931,21
10179711,Lalelik Tepesi,Tepe,DAG_VE_TEPE,37.58716,28.87501,931,20
10828299,Meşeli Tepesi,Tepe,DAG_VE_TEPE,41.29089,35.84522,931,55
10861577,Serçe Tepesi,Tepe,DAG_VE_TEPE,39.42777,30.95313,931,26
10861994,Çıralıöz Deresi,Nehir / Akarsu,SU_KUTLESI,39.09213,32.16622,931,68
13043208,Hisar Tepesi,Dağ,DAG_VE_TEPE,36.15533,32.51921,931,07
13058226,Çökek Geçidi,Dağ Geçidi,DAG_VE_TEPE,36.11244,32.63278,931,32
309335,Karasu,Nehir / Akarsu,SU_KUTLESI,39.70152,30.10068,930,43
319469,Çandıraz Deresi,Nehir / Akarsu,SU_KUTLESI,39.38333,30.1,930,43
441062,Kefilhamam Tepesi,Dağ,DAG_VE_TEPE,37.54941,40.96034,930,72
747673,Eğrikır Dağı,Dağ,DAG_VE_TEPE,40.81667,37.3,930,52
10483892,Harami Deresi,Nehir / Akarsu,SU_KUTLESI,38.25567,38.00258,930,00
10920017,Hacınüfel Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.87643,32.09723,930,71
10928441,Derinöz Deresi,Nehir / Akarsu,SU_KUTLESI,38.75309,34.4987,930,50
12392203,Kuzkayası Tepesi,Dağ,DAG_VE_TEPE,37.30913,41.27976,930,72
12502217,Doruk Tepesi,Tepe,DAG_VE_TEPE,39.96205,32.21109,930,68
13058287,Karadağ,Dağ,DAG_VE_TEPE,36.09482,32.66163,930,32
437066,Bezirgângedik Tepesi,Tepe,DAG_VE_TEPE,36.90194,36.85306,929,90
437182,Zarı Tepesi,Dağ,DAG_VE_TEPE,36.805,36.835,929,90
442502,Şehitler Tepesi,Dağ,DAG_VE_TEPE,39.05367,32.24691,929,68
750512,Bolu Dağı,Dağ,DAG_VE_TEPE,40.75,31.41667,929,14
6611416,Armino Dere,Nehir / Akarsu,SU_KUTLESI,38.50944,40.74083,929,21
10796643,Göl Deresi,Nehir / Akarsu,SU_KUTLESI,40.65487,31.419,929,14
10894770,Dua Tepe,Tepe,DAG_VE_TEPE,39.12147,31.31783,929,03
10926652,Akhan Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.29188,33.76284,929,75
12574846,Püselik Tepesi,Dağ,DAG_VE_TEPE,36.08787,32.75058,929,32
13692712,Zöle Tepesi,Tepe,DAG_VE_TEPE,36.77722,32.06784,929,07
298586,Üçkatmerli Dağ,Dağ,DAG_VE_TEPE,38.4,40.63333,928,21
304361,Mihraplı Tepe,Dağ,DAG_VE_TEPE,37.45,31.23333,928,33
308241,Kamış Deresi,Nehir / Akarsu,SU_KUTLESI,39.50052,34.87926,928,66
309960,Kara Dağ,Dağ,DAG_VE_TEPE,39.0,38.71667,928,23
324516,Akpınar Deresi,Nehir / Akarsu,SU_KUTLESI,37.5,35.06667,928,81
440154,Sisiyarık Tepesi,Dağ,DAG_VE_TEPE,37.93806,41.225,928,76
440323,Ganikırki Tepesi,Dağ,DAG_VE_TEPE,37.82278,41.38833,928,76
440941,Kuçemure Tepesi,Dağ,DAG_VE_TEPE,37.59944,40.54611,928,21
442459,Küçükçekirge Tepesi,Dağ,DAG_VE_TEPE,39.29167,32.27278,928,68
737018,Zora Deresi,Nehir / Akarsu,SU_KUTLESI,40.31667,37.26667,928,60
10308672,Çaldaş Tepesi,Dağ,DAG_VE_TEPE,41.06379,34.6842,928,19
10632577,Karaziyaret,Tepe,DAG_VE_TEPE,37.02175,37.0495,928,83
10715415,Tokat Çayı,Nehir / Akarsu,SU_KUTLESI,41.45285,34.38854,928,37
10861999,Çalışçayı Deresi,Nehir / Akarsu,SU_KUTLESI,39.36602,32.35302,928,68
10953523,Pencik Deresi,Nehir / Akarsu,SU_KUTLESI,40.71857,37.36507,928,52
12485677,Elmapınar Deresi,Nehir / Akarsu,SU_KUTLESI,38.03178,42.31114,928,74
13692682,Pınarbaşı Deresi,Nehir / Akarsu,SU_KUTLESI,36.82609,32.07109,928,07
441923,Darabismara,Dağ,DAG_VE_TEPE,37.26083,41.31417,927,72
747851,Dumanlı Dağ,Dağ,DAG_VE_TEPE,41.41721,34.73176,927,57
10181058,Akkaş Tepesi,Tepe,DAG_VE_TEPE,37.76975,29.62954,927,20
10308617,Doğyadağı Tepesi,Dağ,DAG_VE_TEPE,40.34336,35.31303,927,19
10921015,Küçükkolit Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.73937,33.03281,927,71
12516361,Kömekaya Tepesi,Tepe,DAG_VE_TEPE,39.89861,32.50373,927,68
12532762,Kuvari Tepesi,Tepe,DAG_VE_TEPE,37.99103,41.89428,927,74
12532784,Mezrea Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,37.98456,41.89285,927,74
307768,Kıra Dağı,Sıradağlar,DAG_VE_TEPE,37.94056,41.22639,926,76
307824,Tümbeksekisi Tepesi,Dağ,DAG_VE_TEPE,39.48717,33.36862,926,79
314857,Garip Ovası,Ova,YAYLA_VE_OVA,38.13333,30.7,926,33
315774,Eldik Dağı,Dağ,DAG_VE_TEPE,38.25,29.4,926,20
437068,Yüceburun Tepesi,Dağ,DAG_VE_TEPE,36.92361,36.84167,926,83
747843,Dümek Tepesi,Dağ,DAG_VE_TEPE,41.16667,32.21667,926,89
10181833,Yaprakçı Tepesi,Tepe,DAG_VE_TEPE,37.51661,28.8335,926,20
10714388,Geriş Tepesi,Tepe,DAG_VE_TEPE,41.90461,33.48731,926,37
10926707,Şabanlı Deresi,Nehir / Akarsu,SU_KUTLESI,38.9568,33.94254,926,75
11209089,Değirmen Deresi,Nehir / Akarsu,SU_KUTLESI,39.35661,28.79164,926,16
12562664,Küçüksarnıç Tepesi,Tepe,DAG_VE_TEPE,36.31224,33.46164,926,32
12693487,Belenkaya Tepesi,Tepe,DAG_VE_TEPE,36.2886,32.45368,926,07
13199419,Yavşan Deresi,Nehir / Akarsu,SU_KUTLESI,36.68229,32.18195,926,07
300858,Sığırcıközü,Nehir / Akarsu,SU_KUTLESI,38.63333,33.03333,925,71
303374,Ormanyolu Çay,Nehir / Akarsu,SU_KUTLESI,39.05,38.91667,925,62
305342,Kuşca Tepesi,Tepe,DAG_VE_TEPE,39.38899,27.37311,925,10
305662,Kumsalbelen Tepe,Tepe,DAG_VE_TEPE,37.26759,37.41896,925,83
441706,Daraveli Tepe,Tepe,DAG_VE_TEPE,37.50528,41.67472,925,72
442000,Mağara Tepesi,Dağ,DAG_VE_TEPE,37.24058,41.59796,925,72
738419,Ese Çayı,Nehir / Akarsu,SU_KUTLESI,41.48333,34.28333,925,37
10309717,Elmabeli Geçidi,Dağ Geçidi,DAG_VE_TEPE,40.81259,34.41164,925,19
10800511,Kocakır Tepesi,Tepe,DAG_VE_TEPE,41.55792,35.43671,925,57
10862043,Gök Dere,Nehir / Akarsu,SU_KUTLESI,39.7003,33.1461,925,68
10920018,Ömerçelikbel Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.90037,32.09822,925,71
10920024,Sanıribo Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.84859,31.90782,925,71
10920026,İbrahimağa Yaylası,Yayla / Plato,YAYLA_VE_OVA,38.69443,31.84415,925,71
13499424,Çilibeleni Tepesi,Dağ,DAG_VE_TEPE,36.84546,31.92143,925,07
13518493,Karataş Tepesi,Dağ,DAG_VE_TEPE,36.86494,31.67056,925,07
13518555,Küçükburun Tepesi,Zirve / Doruk,DAG_VE_TEPE,36.86106,31.67476,925,07
298429,Ulu Dere,Nehir / Akarsu,SU_KUTLESI,39.65,30.18333,924,43
313978,Göndelen Dere,Nehir / Akarsu,SU_KUTLESI,39.93333,35.88333,924,66
324712,Habibin Yaylası,Göl,SU_KUTLESI,38.96852,31.94744,924,71
325308,Afşar Deresi,Nehir / Akarsu,SU_KUTLESI,37.05,32.6,924,71
437494,Yüceağılkaşı Tepesi,Tepe,DAG_VE_TEPE,36.91694,37.11417,924,83
745036,İtgelmez Tepesi,Tepe,DAG_VE_TEPE,41.8,34.25,924,37
10007330,Çarmuk Deresi,Nehir / Akarsu,SU_KUTLESI,39.8198,29.44213,924,43
10897016,Değirmen Çayı,Nehir / Akarsu,SU_KUTLESI,38.68886,38.57467,924,76
10926706,Karaboğaz Deresi,Nehir / Akarsu,SU_KUTLESI,38.95771,33.94334,924,75
10957791,Özdere,Nehir / Akarsu,SU_KUTLESI,39.49896,34.86242,924,66
12517583,Elmayazısı Deresi,Nehir / Akarsu,SU_KUTLESI,39.7783,32.54045,924,68
305138,Kuzukulağı Deresi,Nehir / Akarsu,SU_KUTLESI,37.49424,31.17482,923,33
310296,Karababa Tepe,Dağ,DAG_VE_TEPE,37.04763,37.66912,923,83
437524,Resülosman Dağı,Tepe,DAG_VE_TEPE,36.74639,37.11972,923,90
437647,Değirmensuyu Deresi,Nehir / Akarsu,SU_KUTLESI,36.65139,36.32778,923,31
440292,Ramogolü Tepesi,Dağ,DAG_VE_TEPE,37.76361,41.46083,923,76
440961,Dikacokraş Tepeleri,Sıradağlar,DAG_VE_TEPE,37.57139,40.58917,923,00
741012,Ormanlı Dere,Nehir / Akarsu,SU_KUTLESI,40.31667,36.83333,923,60
10643043,Keçialan Deresi,Nehir / Akarsu,SU_KUTLESI,39.3726,28.75621,923,10
10861630,İnceyatak Tepesi,Tepe,DAG_VE_TEPE,39.39478,31.4022,923,26
10897799,Avbi Deresi,Nehir / Akarsu,SU_KUTLESI,37.99901,38.57361,923,76
10933668,Balamaz Dağı,Dağ,DAG_VE_TEPE,40.50266,35.7452,923,05
13678453,Taş Tepesi,Dağ,DAG_VE_TEPE,36.25777,33.01676,923,32
297592,Yassıdan Dağı,Dağ,DAG_VE_TEPE,36.43333,36.13333,922,31
299062,Toli Boğazı,Dağ Geçidi,DAG_VE_TEPE,38.02151,30.18563,922,03
299254,Tersakan Gölü,Göl,SU_KUTLESI,38.59167,33.07833,922,71
313599,Gümüşkan Dere,Nehir / Akarsu,SU_KUTLESI,39.5,38.73333,922,00
437519,Kalecik Tepesi,Tepe,DAG_VE_TEPE,36.74833,37.16472,922,90
747083,Fındıklı Tepe,Tepe,DAG_VE_TEPE,40.87166,30.81054,922,54
10308474,Koca Tepe,Dağ,DAG_VE_TEPE,41.1887,34.85635,922,19
10309095,Dağboğazı Deresi,Nehir / Akarsu,SU_KUTLESI,40.15499,34.90686,922,19
10483835,Ozan Deresi,Nehir / Akarsu,SU_KUTLESI,38.49428,37.73341,922,44
10483840,Taşevler Çayı,Nehir / Akarsu,SU_KUTLESI,38.48262,37.76896,922,44
10483927,Atmalı Deresi,Nehir / Akarsu,SU_KUTLESI,38.31511,38.21453,922,44
10926658,Üçhöyüğünözü Deresi,Nehir / Akarsu,SU_KUTLESI,38.35222,33.75052,922,75
12517499,Sarıkaya Deresi,Nehir / Akarsu,SU_KUTLESI,39.77547,32.51612,922,68
12517546,Kızılburun Tepesi,Tepe,DAG_VE_TEPE,39.78053,32.51101,922,68
12570697,Kızılobruk Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,36.36963,33.57007,922,32
297788,Yalvaç Çayı,Nehir / Akarsu,SU_KUTLESI,38.1,30.95,921,33
304168,Müküs Çayı,Nehir / Akarsu,SU_KUTLESI,37.97004,42.42771,921,74
306187,Köydere,Nehir / Akarsu,SU_KUTLESI,38.26252,30.89972,921,33
441004,Katır Dere,Nehir / Akarsu,SU_KUTLESI,37.47806,40.83167,921,72
